N,a
1534503.39533662,14.7002883248683
1534998.89239218,14.859545103086
1535989.88650329,15.1780586595213
1535989.88650329,15.0188018813036
1537971.87472552,15.3373154377389
1538467.37178108,15.6558289941742
1538467.37178108,15.4965722159566
1539458.36589219,17.0095116090242
1539458.36589219,15.9743425506095
1540449.36000331,16.2928561070448
1540449.36000331,16.1335993288271
1540944.85705887,16.9298832199154
1540944.85705887,16.7706264416977
1540944.85705887,16.4521128852624
1541935.85116998,15.8150857723919
1542431.34822554,17.7261671110036
1542431.34822554,17.566910332786
1542431.34822554,17.2483967763507
1542431.34822554,17.089139998133
1542926.8452811,17.4076535545683
1543422.34233666,17.8854238892213
1544413.33644777,19.0002213367448
1544413.33644777,18.2039374456565
1544908.83350333,18.8409645585271
1544908.83350333,18.6817077803095
1544908.83350333,18.3631942238742
1544908.83350333,16.6113696634801
1545404.33055889,19.3983632822889
1545404.33055889,19.6372484496154
1546395.32467,19.9557620060507
1546395.32467,19.796505227833
1546395.32467,19.1594781149624
1546395.32467,18.0446806674389
1546890.82172556,19.4779916713977
1546890.82172556,19.3187348931801
1547386.31878112,20.1150187842683
1547386.31878112,18.5224510020918
1548377.31289223,21.7075865664448
1548377.31289223,21.5483297882271
1548377.31289223,21.3890730100095
1548377.31289223,21.2298162317918
1548377.31289223,21.0705594535742
1548377.31289223,20.9113026753565
1548377.31289223,20.7520458971389
1548377.31289223,20.274275562486
1548872.80994779,20.5927891189212
1548872.80994779,20.4335323407036
1549368.30700335,23.1408975704036
1549368.30700335,22.503870457533
1549368.30700335,22.3446136793154
1549368.30700335,22.1853569010977
1549368.30700335,22.0261001228801
1549863.80405891,21.8668433446624
1550359.30111446,23.7779246832742
1550359.30111446,23.6186679050565
1550359.30111446,23.4594111268389
1550359.30111446,23.3001543486212
1550359.30111446,22.8223840139683
1550854.79817002,22.6631272357506
1551350.29522558,23.6186679050565
1551350.29522558,25.0519789090153
1551350.29522558,24.8927221307977
1551350.29522558,24.4149517961448
1551350.29522558,24.2556950179271
1551350.29522558,23.9371814614918
1551350.29522558,22.9816407921859
1551845.79228114,25.211235687233
1551845.79228114,24.73346535258
1551845.79228114,24.0964382397095
1552341.28933669,25.8482628001036
1552341.28933669,25.6890060218859
1552341.28933669,25.5297492436683
1552341.28933669,25.3704924654506
1552341.28933669,24.5742085743624
1552836.78639225,26.6445466911918
1552836.78639225,26.1667763565389
1552836.78639225,26.0075195783212
1553332.28344781,28.3963712515859
1553332.28344781,27.7593441387153
1553332.28344781,27.6000873604977
1553332.28344781,27.44083058228
1553332.28344781,27.2815738040624
1553332.28344781,27.1223170258447
1553332.28344781,26.8038034694094
1553332.28344781,26.4852899129742
1553332.28344781,26.3260331347565
1553827.78050337,28.7148848080212
1553827.78050337,28.0778576951506
1553827.78050337,26.9630602476271
1554323.27755893,28.5556280298036
1554323.27755893,27.918600916933
1554818.77461448,28.2371144733683
1557296.25989227,24.8396365380585
1563242.22455896,26.9365174512575
