N,a
1558925.97672603,9.11359073384872
1560124.60008665,9.09936633149747
1567316.34025032,9.17048834325369
1574508.080414,9.42652758557606
1576905.32713522,9.28428356206363
1578703.26217614,9.45497639027855
1581699.82057767,9.540322804386
1584696.3789792,9.62566921849346
1588891.56074135,9.55454720673725
1596083.30090502,9.69679123024968
1597281.92426564,9.79636204670838
1603275.0410687,9.99550367962578
1606271.59947023,9.96705487492329
1609268.15787176,10.1377477031382
1610466.78123237,10.1377477031382
1617658.52139605,10.2373185195969
1617658.52139605,10.649826187783
1620655.07979758,10.3084405313531
1624250.94987942,10.479133359568
1624850.26155973,10.3084405313531
1632042.0017234,10.3937869454606
1637435.80684616,10.8205190159979
1639233.74188708,11.2045778794814
1646425.48205075,11.2330266841839
1653617.22221443,11.1761290747789
1657213.09229627,10.9912118442128
1657812.40397657,11.1619046724277
1659610.33901749,11.6739831570724
1660808.9623781,11.3325975006426
1661408.27405841,11.3325975006426
1665004.14414025,11.5032903288575
1668000.70254178,11.3610463053451
1675192.44270546,11.9015735946923
1682384.18286913,11.9726956064485
1687777.98799189,12.527447298147
1687777.98799189,12.0153688135023
1687777.98799189,11.8446759852874
1689575.92303281,12.1433884346635
1694370.41647526,12.3567544699321
1694370.41647526,12.1860616417172
1696767.66319648,12.1433884346635
1703959.40336016,12.9115061616306
1711151.14352383,13.0253013804405
1718342.88368751,13.0964233921967
1718342.88368751,13.5516042674365
1718342.88368751,13.0395257827918
1718342.88368751,12.8688329545769
1723736.68881027,13.2102186110067
1724935.31217088,13.3809114392216
1725534.62385118,13.2671162204117
1732726.36401486,13.3951358415728
1739918.10417854,14.16325356854
1744113.28594068,14.2343755802962
1744113.28594068,14.0636827520813
1747109.84434221,14.5615368343748
1751305.02610435,14.7464540649409
1753702.27282558,14.575761236726
1753702.27282558,14.4050684085111
1754301.58450589,14.632658846131
1759695.38962864,14.9171468931558
1760894.01298926,15.0878397213708
1761493.32466956,14.9455956978583
1765089.1947514,15.2585325495857
1768685.06483324,15.7137134248254
1774078.86995599,15.4292253778006
1775876.80499691,15.8701818506891
1776476.11667722,15.7706110342304
1776476.11667722,15.5999182060155
1779472.67507875,16.1119966906603
1779472.67507875,15.9413038624453
1783068.54516059,16.3253627259289
1783667.8568409,16.2826895188752
1784267.1685212,16.624075175305
1786065.10356212,16.4533823470901
1786664.41524243,16.7947680035199
1787863.03860304,17.3068464881647
1790260.28532426,16.7947680035199
1791458.90868488,17.1361536599497
1795054.77876671,16.9654608317348
1795654.09044702,17.4775393163796
1796253.40212733,17.6482321445945
1797452.02548794,17.8900469845656
1801647.20725008,18.672389113884
1801647.20725008,17.8189249728094
1804044.45397131,18.1603106292392
1804643.76565162,18.558593895074
1805842.38901223,17.9896178010243
1808838.94741376,18.5016962856691
1808838.94741376,18.3310034574542
1811835.50581529,19.1275699891238
1812434.8174956,19.6965460831735
1813034.1291759,19.1844675985287
1813034.1291759,19.0137747703138
1814232.75253652,19.3551604267436
1819027.24597897,19.9383609231446
1819626.55765927,19.5258532549586
1822623.1160608,20.8913958806779
1823222.42774111,20.3793173960331
1823222.42774111,20.2086245678182
1823222.42774111,20.0379317396033
1826218.98614264,21.6452892052938
1826818.29782295,21.0620887088928
1827417.60950325,21.4034743653226
1827417.60950325,21.2327815371077
1828616.23286387,21.5741671935375
1828616.23286387,20.5500102242481
1829215.54454417,20.720703052463
1829814.85622448,21.7448600217525
1830414.16790479,21.9155528499674
1833410.72630632,24.1345596167613
1833410.72630632,22.9397098192569
1833410.72630632,22.4276313346121
1833410.72630632,22.2569385063972
1834010.03798662,22.0862456781823
1838804.53142907,23.4517883039016
1839403.84310938,24.1345596167613
1839403.84310938,23.6224811321165
1839403.84310938,23.2810954756867
1839403.84310938,22.598324162827
1840003.15478969,22.769016991042
1840602.46646999,25.8983855083154
1840602.46646999,24.8173309296209
1840602.46646999,24.646638101406
1840602.46646999,24.4759452731911
1840602.46646999,24.3052524449762
1841201.7781503,24.9880237578359
1841801.08983061,25.6707950706955
1841801.08983061,25.5001022424806
1841801.08983061,25.3294094142657
1841801.08983061,25.1587165860508
1842400.40151091,25.8414878989104
1842999.71319122,26.5242592117701
1842999.71319122,26.3535663835552
1842999.71319122,26.1828735553403
1842999.71319122,26.0121807271253
1843599.02487152,26.694952039985
1844198.33655183,27.8898018374894
1844198.33655183,27.3777233528447
1844198.33655183,26.8656448681999
1844797.64823214,27.2070305246298
1844797.64823214,27.0363376964148
1844797.64823214,23.9638667885464
1845396.95991244,28.5725731503491
1845396.95991244,28.4018803221342
1845396.95991244,28.2311874939193
1845396.95991244,28.0604946657043
1845996.27159275,29.5967301196386
1845996.27159275,29.0846516349938
1845996.27159275,28.9139588067789
1845996.27159275,23.7931739603314
1846595.58327306,31.8157368864325
1846595.58327306,31.6450440582176
1846595.58327306,31.3036584017877
1846595.58327306,31.1329655735728
1846595.58327306,30.9622727453579
1846595.58327306,30.791579917143
1846595.58327306,30.6208870889281
1846595.58327306,30.4501942607131
1846595.58327306,30.2795014324982
1846595.58327306,30.1088086042833
1846595.58327306,29.9381157760684
1847194.89495336,33.1812795121518
1847194.89495336,32.4985081992921
1847194.89495336,31.9864297146474
1847194.89495336,31.4743512300026
1847794.20663367,29.1842224514525
1847794.20663367,34.2054364814413
1847794.20663367,33.6933579967965
1847794.20663367,33.5226651685816
1847794.20663367,33.3519723403667
1847794.20663367,33.0105866839369
1847794.20663367,32.839893855722
1847794.20663367,32.6692010275071
1848393.51831398,29.2553444632087
1850191.45335489,27.7191090092745
1850790.7650352,27.5484161810596
1851989.38839581,32.3278153710772
1853188.01175643,29.4260372914237
1853787.32343673,33.8640508250115
1853787.32343673,32.1571225428623
1854386.63511704,34.0347436532264
1854985.94679734,29.4544860961261
1862177.68696102,31.8726344958374
